"Listrik di koridor utama sering sekali trip tanpa sebab yang jelas, sangat mengganggu pekerjaan dan sering terjadi saat beban rendah.",MCB dan breaker pada panel koridor utama sudah mencapai usia pakai dan sensitif. Telah dilakukan penggantian part perangkat proteksi.,Kelistrikan,Tinggi,Usia Pakai,Penggantian Part
"Mesin produksi Lini Perakitan B macet total, bahan baku tidak bisa masuk dan outputnya juga terhenti. Lampu indikator error menyala.",Saluran feeding bahan baku mesin Lini Perakitan B tersumbat oleh sisa material produksi. Sudah dilakukan pembersihan jalur input dan konveyor.,Mesin Produksi,Sedang,Tersumbat,Pembersihan
"AC di area produksi 1 mengeluarkan percikan api kecil lalu mati, listrik ruangan ikut trip. Bau hangus tercium.",Terjadi konsleting pada jalur kelistrikan unit AC di area produksi 1 akibat kabel terkelupas. Telah dilakukan penggantian part pada sirkuit daya.,HVAC,Sedang,Konsleting,Penggantian Part
"AC di ruang meeting sudah sangat tua, sering mati sendiri dan butuh waktu lama untuk dingin. Performanya jauh menurun dan sering ada masalah.",Efisiensi pendinginan AC di ruang meeting sangat rendah karena usia pakai komponen utama. Telah dilakukan penggantian part pada bagian yang vital.,HVAC,Sedang,Usia Pakai,Penggantian Part
"AC di ruang server tiba-tiba mati dan terasa panas sekali. Tidak ada udara dingin yang keluar, indikator merah menyala.",Kompresor AC di ruang server mengalami overheat karena kondensor kotor dan kipas pendingin lemah. Telah dilakukan pelumasan unit dan penambahan freon.,HVAC,Rendah,Overheat,Pelumasan
"Mesin produksi Mesin Bending A sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Mesin Bending A sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan kalibrasi pada modul kontrol dan aktuator.",Mesin Produksi,Tinggi,Usia Pakai,Kalibrasi
"AC di kantor manajemen sangat berisik, seperti ada suara gilingan atau gesekan logam, dan tidak dingin maksimal. Suhunya tidak stabil.",Bearing motor fan unit AC di kantor manajemen mengalami keausan. Telah dilakukan pelumasan untuk mengembalikan performa.,HVAC,Rendah,Keausan,Pelumasan
"Listrik di area kontrol sering sekali trip tanpa sebab yang jelas, sangat mengganggu pekerjaan dan sering terjadi saat beban rendah.",MCB dan breaker pada panel area kontrol sudah mencapai usia pakai dan sensitif. Telah dilakukan perbaikan jaringan perangkat proteksi.,Kelistrikan,Tinggi,Usia Pakai,Perbaikan Jaringan
"Mesin produksi CNC-01 mengeluarkan suara aneh, seperti grinding atau gesekan, dan hasil produksinya jadi tidak presisi. Getaran mesin sangat terasa.",Bearing dan gear drive mesin CNC-01 mengalami keausan. Telah dilakukan penggantian part komponen yang rusak dan penyetelan ulang.,Mesin Produksi,Tinggi,Keausan,Penggantian Part
"AC di area produksi 1 sangat berisik, seperti ada suara gilingan atau gesekan logam, dan tidak dingin maksimal. Suhunya tidak stabil.",Bearing motor fan unit AC di area produksi 1 mengalami keausan. Telah dilakukan pelumasan untuk mengembalikan performa.,HVAC,Sedang,Keausan,Pelumasan
Listrik di gudang bahan baku mati total setelah ada suara ledakan kecil dan percikan api di salah satu stopkontak. Bau hangus menyengat.,Terjadi konsleting parah pada instalasi listrik di gudang bahan baku akibat kabel terkelupas. Sudah dilakukan perbaikan jaringan dan penggantian segmen kabel yang terbakar.,Kelistrikan,Tinggi,Konsleting,Perbaikan Jaringan
Pompa air di pengolahan limbah suaranya sangat berisik dan air yang keluar sangat kecil tekanannya. Terkadang ada air menetes dari badan pompa.,Impeller dan seal pompa air di pengolahan limbah mengalami keausan. Telah dilakukan penggantian part untuk mengembalikan tekanan air.,Pompa Air,Sedang,Keausan,Penggantian Part
"Mesin produksi Robot Las Y sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Robot Las Y sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan penggantian part pada modul kontrol dan aktuator.",Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
"AC di ruang kontrol tiba-tiba mati dan terasa panas sekali. Tidak ada udara dingin yang keluar, indikator merah menyala.",Kompresor AC di ruang kontrol mengalami overheat karena kondensor kotor dan kipas pendingin lemah. Telah dilakukan pembersihan unit dan penambahan freon.,HVAC,Tinggi,Overheat,Pembersihan
Listrik di panel distribusi mati total setelah ada suara ledakan kecil dan percikan api di salah satu stopkontak. Bau hangus menyengat.,Terjadi konsleting parah pada instalasi listrik di panel distribusi akibat kabel terkelupas. Sudah dilakukan perbaikan jaringan dan penggantian segmen kabel yang terbakar.,Kelistrikan,Rendah,Konsleting,Perbaikan Jaringan
"Mesin produksi Press Hidrolik M-1 sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Press Hidrolik M-1 sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan penggantian part pada modul kontrol dan aktuator.",Mesin Produksi,Sedang,Usia Pakai,Penggantian Part
"Listrik di koridor utama sering berkedip dan redup, saklarnya juga terasa panas saat disentuh. Ada bau plastik terbakar tipis.",Kabel instalasi listrik di koridor utama mengalami keausan isolasi. Telah dilakukan penggantian part pada jalur kabel dan terminal.,Kelistrikan,Tinggi,Keausan,Penggantian Part
"Mesin produksi CNC-01 macet total, bahan baku tidak bisa masuk dan outputnya juga terhenti. Lampu indikator error menyala.",Saluran feeding bahan baku mesin CNC-01 tersumbat oleh sisa material produksi. Sudah dilakukan pembersihan jalur input dan konveyor.,Mesin Produksi,Tinggi,Tersumbat,Pembersihan
"AC di kantor manajemen tiba-tiba mati dan terasa panas sekali. Tidak ada udara dingin yang keluar, indikator merah menyala.",Kompresor AC di kantor manajemen mengalami overheat karena kondensor kotor dan kipas pendingin lemah. Telah dilakukan penggantian part unit dan penambahan freon.,HVAC,Tinggi,Overheat,Penggantian Part
"Pompa air di area pengepakan tidak bisa dinyalakan, sekringnya selalu putus setiap dicoba. Ada bau terbakar dari panel kontrolnya.",Terjadi konsleting pada wiring motor pompa air di area pengepakan karena isolasi kabel rusak. Sudah dilakukan penggantian part pada sirkuit kontrol.,Pompa Air,Tinggi,Konsleting,Penggantian Part
"Listrik di panel lantai 3 sering berkedip dan redup, saklarnya juga terasa panas saat disentuh. Ada bau plastik terbakar tipis.",Kabel instalasi listrik di panel lantai 3 mengalami keausan isolasi. Telah dilakukan perbaikan jaringan pada jalur kabel dan terminal.,Kelistrikan,Rendah,Keausan,Perbaikan Jaringan
"Mesin produksi Mesin Injection Plastik mendadak berhenti beroperasi, layarnya menunjukkan suhu sangat tinggi dan ada bau seperti plastik terbakar. Asap tipis terlihat.","Sistem pendingin mesin Mesin Injection Plastik tidak berfungsi optimal, menyebabkan overheat pada motor utama. Telah dilakukan pelumasan sistem pendingin dan sensor suhu.",Mesin Produksi,Tinggi,Overheat,Pelumasan
Pompa air di menara pendingin suaranya sangat berisik dan air yang keluar sangat kecil tekanannya. Terkadang ada air menetes dari badan pompa.,Impeller dan seal pompa air di menara pendingin mengalami keausan. Telah dilakukan pelumasan untuk mengembalikan tekanan air.,Pompa Air,Sedang,Keausan,Pelumasan
"AC di ruang server sangat berisik, seperti ada suara gilingan atau gesekan logam, dan tidak dingin maksimal. Suhunya tidak stabil.",Bearing motor fan unit AC di ruang server mengalami keausan. Telah dilakukan pelumasan untuk mengembalikan performa.,HVAC,Tinggi,Keausan,Pelumasan
Ada bau gosong yang kuat di dekat panel listrik trafo utama dan dinding di sekitarnya terasa panas luar biasa. Listrik sering drop.,Konektor utama pada panel listrik di trafo utama mengalami overheat karena beban berlebih dan sambungan kendor. Sudah dilakukan penggantian part sambungan dan proteksi.,Kelistrikan,Rendah,Overheat,Penggantian Part
"Pompa air di reservoir utama sering mati sendiri dan tekanan airnya tidak stabil. Sepertinya sudah waktunya diganti, performanya sangat menurun.",Komponen mekanis internal pompa air di reservoir utama sudah mencapai usia pakai. Telah dilakukan penggantian part komponen utama.,Pompa Air,Rendah,Usia Pakai,Penggantian Part
"Mesin produksi Lini Perakitan B sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Lini Perakitan B sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan penggantian part pada modul kontrol dan aktuator.",Mesin Produksi,Rendah,Usia Pakai,Penggantian Part
Pompa air di sistem pendingin suaranya sangat berisik dan air yang keluar sangat kecil tekanannya. Terkadang ada air menetes dari badan pompa.,Impeller dan seal pompa air di sistem pendingin mengalami keausan. Telah dilakukan pelumasan untuk mengembalikan tekanan air.,Pompa Air,Tinggi,Keausan,Pelumasan
"Listrik di area kontrol sering berkedip dan redup, saklarnya juga terasa panas saat disentuh. Ada bau plastik terbakar tipis.",Kabel instalasi listrik di area kontrol mengalami keausan isolasi. Telah dilakukan penggantian part pada jalur kabel dan terminal.,Kelistrikan,Sedang,Keausan,Penggantian Part
"Mesin produksi Robot Las Y sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Robot Las Y sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan penggantian part pada modul kontrol dan aktuator.",Mesin Produksi,Sedang,Usia Pakai,Penggantian Part
"AC di ruang meeting tiba-tiba mati dan terasa panas sekali. Tidak ada udara dingin yang keluar, indikator merah menyala.",Kompresor AC di ruang meeting mengalami overheat karena kondensor kotor dan kipas pendingin lemah. Telah dilakukan penggantian part unit dan penambahan freon.,HVAC,Tinggi,Overheat,Penggantian Part
"AC di area produksi 1 sangat berisik, seperti ada suara gilingan atau gesekan logam, dan tidak dingin maksimal. Suhunya tidak stabil.",Bearing motor fan unit AC di area produksi 1 mengalami keausan. Telah dilakukan penggantian part untuk mengembalikan performa.,HVAC,Tinggi,Keausan,Penggantian Part
"AC di kantor manajemen tiba-tiba mati dan terasa panas sekali. Tidak ada udara dingin yang keluar, indikator merah menyala.",Kompresor AC di kantor manajemen mengalami overheat karena kondensor kotor dan kipas pendingin lemah. Telah dilakukan pelumasan unit dan penambahan freon.,HVAC,Rendah,Overheat,Pelumasan
"Pompa air di pengolahan limbah sering mati sendiri dan tekanan airnya tidak stabil. Sepertinya sudah waktunya diganti, performanya sangat menurun.",Komponen mekanis internal pompa air di pengolahan limbah sudah mencapai usia pakai. Telah dilakukan penggantian part komponen utama.,Pompa Air,Rendah,Usia Pakai,Penggantian Part
"Mesin produksi CNC-01 sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin CNC-01 sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan penggantian part pada modul kontrol dan aktuator.",Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
Ada bau gosong yang kuat di dekat panel listrik panel lantai 3 dan dinding di sekitarnya terasa panas luar biasa. Listrik sering drop.,Konektor utama pada panel listrik di panel lantai 3 mengalami overheat karena beban berlebih dan sambungan kendor. Sudah dilakukan penggantian part sambungan dan proteksi.,Kelistrikan,Sedang,Overheat,Penggantian Part
"Pompa air di sistem pendingin sering mati sendiri dan tekanan airnya tidak stabil. Sepertinya sudah waktunya diganti, performanya sangat menurun.",Komponen mekanis internal pompa air di sistem pendingin sudah mencapai usia pakai. Telah dilakukan penggantian part komponen utama.,Pompa Air,Rendah,Usia Pakai,Penggantian Part
"AC di laboratorium mengeluarkan percikan api kecil lalu mati, listrik ruangan ikut trip. Bau hangus tercium.",Terjadi konsleting pada jalur kelistrikan unit AC di laboratorium akibat kabel terkelupas. Telah dilakukan penggantian part pada sirkuit daya.,HVAC,Rendah,Konsleting,Penggantian Part
Ada bau gosong yang kuat di dekat panel listrik panel distribusi dan dinding di sekitarnya terasa panas luar biasa. Listrik sering drop.,Konektor utama pada panel listrik di panel distribusi mengalami overheat karena beban berlebih dan sambungan kendor. Sudah dilakukan perbaikan jaringan sambungan dan proteksi.,Kelistrikan,Tinggi,Overheat,Perbaikan Jaringan
"Mesin produksi Mesin Injection Plastik sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Mesin Injection Plastik sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan penggantian part pada modul kontrol dan aktuator.",Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
"Listrik di area kontrol sering berkedip dan redup, saklarnya juga terasa panas saat disentuh. Ada bau plastik terbakar tipis.",Kabel instalasi listrik di area kontrol mengalami keausan isolasi. Telah dilakukan perbaikan jaringan pada jalur kabel dan terminal.,Kelistrikan,Tinggi,Keausan,Perbaikan Jaringan
"AC di ruang kontrol mengeluarkan percikan api kecil lalu mati, listrik ruangan ikut trip. Bau hangus tercium.",Terjadi konsleting pada jalur kelistrikan unit AC di ruang kontrol akibat kabel terkelupas. Telah dilakukan perbaikan jaringan pada sirkuit daya.,HVAC,Sedang,Konsleting,Perbaikan Jaringan
"AC di ruang server tidak dingin sama sekali, bahkan meneteskan air terus-menerus. Baunya juga aneh.",Saluran pembuangan unit AC di ruang server tersumbat lumut dan kotoran. Sudah dilakukan pembersihan dan pengecekan ulang sistem.,HVAC,Sedang,Tersumbat,Pembersihan
"Pompa air di reservoir utama tidak mau menyala. Atau menyala tapi air tidak keluar sama sekali, cuma suara mesin berat.",Filter inlet dan pipa hisap pompa air di reservoir utama tersumbat oleh endapan lumpur. Sudah dilakukan pembersihan sistem inlet.,Pompa Air,Tinggi,Tersumbat,Pembersihan
"Mesin produksi Mesin Bending A macet total, bahan baku tidak bisa masuk dan outputnya juga terhenti. Lampu indikator error menyala.",Saluran feeding bahan baku mesin Mesin Bending A tersumbat oleh sisa material produksi. Sudah dilakukan pembersihan jalur input dan konveyor.,Mesin Produksi,Tinggi,Tersumbat,Pembersihan
"Pompa air di hidran darurat tiba-tiba berhenti bekerja dan terasa sangat panas, ada bau gosong. Tidak bisa dihidupkan lagi.",Motor pompa air di hidran darurat mengalami overheat akibat beban berlebih dan kurangnya pelumasan. Telah dilakukan penggantian part pada motor dan bushing.,Pompa Air,Tinggi,Overheat,Penggantian Part
Ada bau gosong yang kuat di dekat panel listrik trafo utama dan dinding di sekitarnya terasa panas luar biasa. Listrik sering drop.,Konektor utama pada panel listrik di trafo utama mengalami overheat karena beban berlebih dan sambungan kendor. Sudah dilakukan perbaikan jaringan sambungan dan proteksi.,Kelistrikan,Sedang,Overheat,Perbaikan Jaringan
"AC di ruang meeting sangat berisik, seperti ada suara gilingan atau gesekan logam, dan tidak dingin maksimal. Suhunya tidak stabil.",Bearing motor fan unit AC di ruang meeting mengalami keausan. Telah dilakukan pelumasan untuk mengembalikan performa.,HVAC,Tinggi,Keausan,Pelumasan
"Mesin produksi CNC-01 mendadak berhenti beroperasi, layarnya menunjukkan suhu sangat tinggi dan ada bau seperti plastik terbakar. Asap tipis terlihat.","Sistem pendingin mesin CNC-01 tidak berfungsi optimal, menyebabkan overheat pada motor utama. Telah dilakukan penggantian part sistem pendingin dan sensor suhu.",Mesin Produksi,Sedang,Overheat,Penggantian Part
"Listrik di panel distribusi sering berkedip dan redup, saklarnya juga terasa panas saat disentuh. Ada bau plastik terbakar tipis.",Kabel instalasi listrik di panel distribusi mengalami keausan isolasi. Telah dilakukan penggantian part pada jalur kabel dan terminal.,Kelistrikan,Sedang,Keausan,Penggantian Part
"Pompa air di sistem pendingin tidak bisa dinyalakan, sekringnya selalu putus setiap dicoba. Ada bau terbakar dari panel kontrolnya.",Terjadi konsleting pada wiring motor pompa air di sistem pendingin karena isolasi kabel rusak. Sudah dilakukan perbaikan jaringan pada sirkuit kontrol.,Pompa Air,Rendah,Konsleting,Perbaikan Jaringan
"Pompa air di menara pendingin tidak mau menyala. Atau menyala tapi air tidak keluar sama sekali, cuma suara mesin berat.",Filter inlet dan pipa hisap pompa air di menara pendingin tersumbat oleh endapan lumpur. Sudah dilakukan pembersihan sistem inlet.,Pompa Air,Rendah,Tersumbat,Pembersihan
"Mesin produksi Mesin Injection Plastik macet total, bahan baku tidak bisa masuk dan outputnya juga terhenti. Lampu indikator error menyala.",Saluran feeding bahan baku mesin Mesin Injection Plastik tersumbat oleh sisa material produksi. Sudah dilakukan pembersihan jalur input dan konveyor.,Mesin Produksi,Tinggi,Tersumbat,Pembersihan
"AC di gudang pendingin sudah sangat tua, sering mati sendiri dan butuh waktu lama untuk dingin. Performanya jauh menurun dan sering ada masalah.",Efisiensi pendinginan AC di gudang pendingin sangat rendah karena usia pakai komponen utama. Telah dilakukan penggantian part pada bagian yang vital.,HVAC,Rendah,Usia Pakai,Penggantian Part
"Pompa air di pengolahan limbah tidak bisa dinyalakan, sekringnya selalu putus setiap dicoba. Ada bau terbakar dari panel kontrolnya.",Terjadi konsleting pada wiring motor pompa air di pengolahan limbah karena isolasi kabel rusak. Sudah dilakukan penggantian part pada sirkuit kontrol.,Pompa Air,Sedang,Konsleting,Penggantian Part
"AC di laboratorium tiba-tiba mati dan terasa panas sekali. Tidak ada udara dingin yang keluar, indikator merah menyala.",Kompresor AC di laboratorium mengalami overheat karena kondensor kotor dan kipas pendingin lemah. Telah dilakukan penggantian part unit dan penambahan freon.,HVAC,Sedang,Overheat,Penggantian Part
"Mesin produksi Lini Perakitan B mengeluarkan suara aneh, seperti grinding atau gesekan, dan hasil produksinya jadi tidak presisi. Getaran mesin sangat terasa.",Bearing dan gear drive mesin Lini Perakitan B mengalami keausan. Telah dilakukan kalibrasi komponen yang rusak dan penyetelan ulang.,Mesin Produksi,Rendah,Keausan,Kalibrasi
"AC di kantor manajemen tidak dingin sama sekali, bahkan meneteskan air terus-menerus. Baunya juga aneh.",Saluran pembuangan unit AC di kantor manajemen tersumbat lumut dan kotoran. Sudah dilakukan pembersihan dan pengecekan ulang sistem.,HVAC,Rendah,Tersumbat,Pembersihan
Listrik di sub-panel produksi mati total setelah ada suara ledakan kecil dan percikan api di salah satu stopkontak. Bau hangus menyengat.,Terjadi konsleting parah pada instalasi listrik di sub-panel produksi akibat kabel terkelupas. Sudah dilakukan perbaikan jaringan dan penggantian segmen kabel yang terbakar.,Kelistrikan,Rendah,Konsleting,Perbaikan Jaringan
"Mesin produksi Press Hidrolik M-1 macet total, bahan baku tidak bisa masuk dan outputnya juga terhenti. Lampu indikator error menyala.",Saluran feeding bahan baku mesin Press Hidrolik M-1 tersumbat oleh sisa material produksi. Sudah dilakukan pembersihan jalur input dan konveyor.,Mesin Produksi,Tinggi,Tersumbat,Pembersihan
"AC di ruang server sudah sangat tua, sering mati sendiri dan butuh waktu lama untuk dingin. Performanya jauh menurun dan sering ada masalah.",Efisiensi pendinginan AC di ruang server sangat rendah karena usia pakai komponen utama. Telah dilakukan penggantian part pada bagian yang vital.,HVAC,Sedang,Usia Pakai,Penggantian Part
"Mesin produksi Press Hidrolik M-1 sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Press Hidrolik M-1 sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan kalibrasi pada modul kontrol dan aktuator.",Mesin Produksi,Tinggi,Usia Pakai,Kalibrasi
"Pompa air di sistem pendingin tidak mau menyala. Atau menyala tapi air tidak keluar sama sekali, cuma suara mesin berat.",Filter inlet dan pipa hisap pompa air di sistem pendingin tersumbat oleh endapan lumpur. Sudah dilakukan pembersihan sistem inlet.,Pompa Air,Sedang,Tersumbat,Pembersihan
"Pompa air di menara pendingin sering mati sendiri dan tekanan airnya tidak stabil. Sepertinya sudah waktunya diganti, performanya sangat menurun.",Komponen mekanis internal pompa air di menara pendingin sudah mencapai usia pakai. Telah dilakukan penggantian part komponen utama.,Pompa Air,Rendah,Usia Pakai,Penggantian Part
Listrik di trafo utama mati total setelah ada suara ledakan kecil dan percikan api di salah satu stopkontak. Bau hangus menyengat.,Terjadi konsleting parah pada instalasi listrik di trafo utama akibat kabel terkelupas. Sudah dilakukan perbaikan jaringan dan penggantian segmen kabel yang terbakar.,Kelistrikan,Rendah,Konsleting,Perbaikan Jaringan
Listrik di koridor utama mati total setelah ada suara ledakan kecil dan percikan api di salah satu stopkontak. Bau hangus menyengat.,Terjadi konsleting parah pada instalasi listrik di koridor utama akibat kabel terkelupas. Sudah dilakukan penggantian part dan penggantian segmen kabel yang terbakar.,Kelistrikan,Sedang,Konsleting,Penggantian Part
Ada bau gosong yang kuat di dekat panel listrik sub-panel produksi dan dinding di sekitarnya terasa panas luar biasa. Listrik sering drop.,Konektor utama pada panel listrik di sub-panel produksi mengalami overheat karena beban berlebih dan sambungan kendor. Sudah dilakukan penggantian part sambungan dan proteksi.,Kelistrikan,Rendah,Overheat,Penggantian Part
"Mesin produksi Robot Las Y mendadak berhenti beroperasi, layarnya menunjukkan suhu sangat tinggi dan ada bau seperti plastik terbakar. Asap tipis terlihat.","Sistem pendingin mesin Robot Las Y tidak berfungsi optimal, menyebabkan overheat pada motor utama. Telah dilakukan penggantian part sistem pendingin dan sensor suhu.",Mesin Produksi,Rendang,Overheat,Penggantian Part
"Pompa air di reservoir utama tiba-tiba berhenti bekerja dan terasa sangat panas, ada bau gosong. Tidak bisa dihidupkan lagi.",Motor pompa air di reservoir utama mengalami overheat akibat beban berlebih dan kurangnya pelumasan. Telah dilakukan pelumasan pada motor dan bushing.,Pompa Air,Rendah,Overheat,Pelumasan
"Listrik di panel lantai 3 sering berkedip dan redup, saklarnya juga terasa panas saat disentuh. Ada bau plastik terbakar tipis.",Kabel instalasi listrik di panel lantai 3 mengalami keausan isolasi. Telah dilakukan penggantian part pada jalur kabel dan terminal.,Kelistrikan,Tinggi,Keausan,Penggantian Part
"AC di laboratorium sangat berisik, seperti ada suara gilingan atau gesekan logam, dan tidak dingin maksimal. Suhunya tidak stabil.",Bearing motor fan unit AC di laboratorium mengalami keausan. Telah dilakukan penggantian part untuk mengembalikan performa.,HVAC,Tinggi,Keausan,Penggantian Part
"AC di gudang pendingin sangat berisik, seperti ada suara gilingan atau gesekan logam, dan tidak dingin maksimal. Suhunya tidak stabil.",Bearing motor fan unit AC di gudang pendingin mengalami keausan. Telah dilakukan pelumasan untuk mengembalikan performa.,HVAC,Tinggi,Keausan,Pelumasan
"Mesin produksi CNC-01 sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin CNC-01 sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan kalibrasi pada modul kontrol dan aktuator.",Mesin Produksi,Rendah,Usia Pakai,Kalibrasi
"AC di area produksi 1 sudah sangat tua, sering mati sendiri dan butuh waktu lama untuk dingin. Performanya jauh menurun dan sering ada masalah.",Efisiensi pendinginan AC di area produksi 1 sangat rendah karena usia pakai komponen utama. Telah dilakukan penggantian part pada bagian yang vital.,HVAC,Rendah,Usia Pakai,Penggantian Part
Pompa air di hidran darurat suaranya sangat berisik dan air yang keluar sangat kecil tekanannya. Terkadang ada air menetes dari badan pompa.,Impeller dan seal pompa air di hidran darurat mengalami keausan. Telah dilakukan pelumasan untuk mengembalikan tekanan air.,Pompa Air,Rendah,Keausan,Pelumasan
"AC di ruang kontrol tiba-tiba mati dan terasa panas sekali. Tidak ada udara dingin yang keluar, indikator merah menyala.",Kompresor AC di ruang kontrol mengalami overheat karena kondensor kotor dan kipas pendingin lemah. Telah dilakukan penggantian part unit dan penambahan freon.,HVAC,Sedang,Overheat,Penggantian Part
Listrik di panel distribusi mati total setelah ada suara ledakan kecil dan percikan api di salah satu stopkontak. Bau hangus menyengat.,Terjadi konsleting parah pada instalasi listrik di panel distribusi akibat kabel terkelupas. Sudah dilakukan penggantian part dan penggantian segmen kabel yang terbakar.,Kelistrikan,Sedang,Konsleting,Penggantian Part
Pompa air di pengolahan limbah suaranya sangat berisik dan air yang keluar sangat kecil tekanannya. Terkadang ada air menetes dari badan pompa.,Impeller dan seal pompa air di pengolahan limbah mengalami keausan. Telah dilakukan pelumasan untuk mengembalikan tekanan air.,Pompa Air,Rendah,Keausan,Pelumasan
Ada bau gosong yang kuat di dekat panel listrik koridor utama dan dinding di sekitarnya terasa panas luar biasa. Listrik sering drop.,Konektor utama pada panel listrik di koridor utama mengalami overheat karena beban berlebih dan sambungan kendor. Sudah dilakukan penggantian part sambungan dan proteksi.,Kelistrikan,Rendah,Overheat,Penggantian Part
"Mesin produksi Sistem Konveyor X sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Sistem Konveyor X sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan penggantian part pada modul kontrol dan aktuator.",Mesin Produksi,Tinggi,Usia Pakai,Penggantian Part
"Listrik di gudang bahan baku sering berkedip dan redup, saklarnya juga terasa panas saat disentuh. Ada bau plastik terbakar tipis.",Kabel instalasi listrik di gudang bahan baku mengalami keausan isolasi. Telah dilakukan penggantian part pada jalur kabel dan terminal.,Kelistrikan,Tinggi,Keausan,Penggantian Part
"AC di kantor manajemen sudah sangat tua, sering mati sendiri dan butuh waktu lama untuk dingin. Performanya jauh menurun dan sering ada masalah.",Efisiensi pendinginan AC di kantor manajemen sangat rendah karena usia pakai komponen utama. Telah dilakukan penggantian part pada bagian yang vital.,HVAC,Rendah,Usia Pakai,Penggantian Part
"Pompa air di area pengepakan tiba-tiba berhenti bekerja dan terasa sangat panas, ada bau gosong. Tidak bisa dihidupkan lagi.",Motor pompa air di area pengepakan mengalami overheat akibat beban berlebih dan kurangnya pelumasan. Telah dilakukan penggantian part pada motor dan bushing.,Pompa Air,Tinggi,Overheat,Penggantian Part
"Mesin produksi Mesin Injection Plastik sering error, prosesnya lambat, dan kualitas produk yang dihasilkan buruk sekali. Sering butuh restart manual.","Komponen vital mesin Mesin Injection Plastik sudah melewati usia pakai, menyebabkan penurunan performa signifikan. Telah dilakukan kalibrasi pada modul kontrol dan aktuator.",Mesin Produksi,Sedang,Usia Pakai,Kalibrasi
"AC di ruang meeting tidak dingin sama sekali, bahkan meneteskan air terus-menerus. Baunya juga aneh.",Saluran pembuangan unit AC di ruang meeting tersumbat lumut dan kotoran. Sudah dilakukan pembersihan dan pengecekan ulang sistem.,HVAC,Tinggi,Tersumbat,Pembersihan
"Mesin produksi Lini Perakitan B mendadak berhenti beroperasi, layarnya menunjukkan suhu sangat tinggi dan ada bau seperti plastik terbakar. Asap tipis terlihat.","Sistem pendingin mesin Lini Perakitan B tidak berfungsi optimal, menyebabkan overheat pada motor utama. Telah dilakukan pelumasan sistem pendingin dan sensor suhu.",Mesin Produksi,Rendah,Overheat,Pelumasan
"Listrik di area kontrol sering sekali trip tanpa sebab yang jelas, sangat mengganggu pekerjaan dan sering terjadi saat beban rendah.",MCB dan breaker pada panel area kontrol sudah mencapai usia pakai dan sensitif. Telah dilakukan penggantian part perangkat proteksi.,Kelistrikan,Rendah,Usia Pakai,Penggantian Part
"AC di gudang pendingin tiba-tiba mati dan terasa panas sekali. Tidak ada udara dingin yang keluar, indikator merah menyala.",Kompresor AC di gudang pendingin mengalami overheat karena kondensor kotor dan kipas pendingin lemah. Telah dilakukan penggantian part unit dan penambahan freon.,HVAC,Rendah,Overheat,Penggantian Part
"Pompa air di hidran darurat tidak mau menyala. Atau menyala tapi air tidak keluar sama sekali, cuma suara mesin berat.",Filter inlet dan pipa hisap pompa air di hidran darurat tersumbat oleh endapan lumpur. Sudah dilakukan pembersihan sistem inlet.,Pompa Air,Rendah,Tersumbat,Pembersihan
Listrik di panel lantai 3 mati total setelah ada suara ledakan kecil dan percikan api di salah satu stopkontak. Bau hangus menyengat.,Terjadi konsleting parah pada instalasi listrik di panel lantai 3 akibat kabel terkelupas. Sudah dilakukan perbaikan jaringan dan penggantian segmen kabel yang terbakar.,Kelistrikan,Sedang,Konsleting,Perbaikan Jaringan
