teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Tolong dong Ground Water Tank di Gedung Gedung C lantai 4 zona Timur rusak nih, bgt bunyi abis, gk tau knp, tp yg jelas perlu diperbaiki secepatnya|Korosi pada bagian pipa menyebabkan bunyi abnormal, perlu dilakukan pembersihan dan perawatan rutin|Ground Water Tank|Gedung Gedung C|4|Timur|Distribusi Air|Ringan|Korosi|Bunyi abnormal|220000
Lapor, Ground Water Tank lt 4 Timur rusak|Kerusakan akibat korosi, perlu dilakukan perbaikan segera|Ground Water Tank|Gedung Gedung C|4|Timur|Distribusi Air|Ringan|Korosi|Bunyi abnormal|220000
Ground Water Tank di Gedung Gedung C, lantai 4, zona Timur mengalami kerusakan yang menyebabkan bunyi abnormal, mohon untuk dilakukan perbaikan secepatnya|Korosi pada pipa menyebabkan kerusakan, perlu dilakukan perbaikan dan pembersihan|Ground Water Tank|Gedung Gedung C|4|Timur|Distribusi Air|Ringan|Korosi|Bunyi abnormal|220000
Tolong dong Dinding Granit di Gedung Gedung E lantai 2 zona Tengah rusak nih, bgt berisik banget dan netes air yg gk biasa, dmn perlu diperbaiki secepatnya!|Dinding Granit mengalami korsleting akibat tegangan tidak stabil, perlu dilakukan perbaikan dengan mengganti komponen yang rusak dan memastikan tegangan stabil|Dinding Granit|Gedung E|2|Tengah|Civil|Sedang|Tegangan tidak stabil|Korsleting|450000
Lapor, Dinding Granit lt 2 Tengah rusak!|Dinding Granit mengalami kerusakan akibat tegangan tidak stabil, perlu dilakukan perbaikan|Dinding Granit|Gedung E|2|Tengah|Civil|Sedang|Tegangan tidak stabil|Korsleting|450000
Dengan hormat, saya melaporkan bahwa Dinding Granit di Gedung Gedung E lantai 2 zona Tengah mengalami kerusakan, yaitu netes air dan berisik banget, sehingga perlu dilakukan perbaikan secepatnya|Dinding Granit mengalami korsleting akibat tegangan tidak stabil, perlu dilakukan perbaikan dengan mengganti komponen yang rusak dan memastikan tegangan stabil, dengan biaya perbaikan sebesar Rp 450000|Dinding Granit|Gedung E|2|Tengah|Civil|Sedang|Tegangan tidak stabil|Korsleting|450000
Lampu Downlight di Gedung Gedung Parkir lantai 2 zona Utara rusak bgt, yg bikin gelap banget, dmn saya gk bisa kerja dg nyaman!|Lampu Downlight mengalami kerusakan karena getaran, sehingga menyebabkan suhu tidak stabil, dan perlu dilakukan perbaikan dengan mengganti komponen yang rusak, dengan biaya perbaikan sebesar Rp 8040000|Lampu Downlight|Gedung Parkir|2|Utara|Electrical|Berat|Getaran|Suhu tidak stabil|8040000
Lapor, Lampu Downlight lt 2 Utara mati total!|Lampu Downlight mengalami kerusakan karena getaran, sehingga menyebabkan suhu tidak stabil, dan perlu dilakukan perbaikan dengan mengganti komponen yang rusak|Lampu Downlight|Gedung Parkir|2|Utara|Electrical|Berat|Getaran|Suhu tidak stabil|8040000
Mohon bantu perbaiki Lampu Downlight di Gedung Gedung Parkir lantai 2 zona Utara, karena sudah tidak nyala sama sekali, sehingga mengganggu aktivitas di area tersebut|Lampu Downlight mengalami kerusakan karena getaran, sehingga menyebabkan suhu tidak stabil, dan perlu dilakukan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan Rp 8040000|Lampu Downlight|Gedung Parkir|2|Utara|Electrical|Berat|Getaran|Suhu tidak stabil|8040000
Tolong dong Atap Kanopi di Gedung Gedung A lantai 5 zona Timur rusak bgt, netes air terus, gk tau dmn yg bocor, yg penting dibenerin yg, bgt!|Laporan teknis: perbaikan Atap Kanopi akibat Faktor lingkungan, tindakan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 1390000|Atap Kanopi|Gedung A|5|Timur|Civil|Sedang|Faktor lingkungan|Korsleting|1390000
Lapor, Atap Kanopi lt 5 Timur bermasalah, kurang dingin dan berisik banget|Laporan teknis: perlu perbaikan Atap Kanopi karena Faktor lingkungan, tindakan perbaikan dengan memperbaiki sistem pendingin, biaya perbaikan Rp 1390000|Atap Kanopi|Gedung A|5|Timur|Civil|Sedang|Faktor lingkungan|Korsleting|1390000
Mohon perhatian, Atap Kanopi di Gedung Gedung A lantai 5 zona Timur mengalami kerusakan, gejala yang terjadi adalah netes air dan berisik, mohon untuk segera diperbaiki|Laporan teknis: perbaikan Atap Kanopi akibat Faktor lingkungan, tindakan perbaikan dengan mengganti komponen yang rusak dan memperbaiki sistem pendingin, biaya perbaikan sebesar Rp 1390000|Atap Kanopi|Gedung A|5|Timur|Civil|Sedang|Faktor lingkungan|Korsleting|1390000
Tolong dong Wiring System (Sistem Instalasi Kabel) di Gedung Gedung C lantai 1 zona Tengah rusak nih, gk tau kenapa, yg penting diperbaiki bgt|Perbaikan dilakukan dengan membersihkan dan mengganti komponen yang rusak, penyebab kerusakan adalah Kurang perawatan, biaya perbaikan sebesar Rp 140000|Wiring System (Sistem Instalasi Kabel)|Gedung C|1|Tengah|Electrical|Ringan|Kurang perawatan|Tidak berfungsi total|140000
Lapor, Wiring System (Sistem Instalasi Kabel) di lt 1 Tengah bermasalah|Perbaikan telah dilakukan dengan mengganti komponen yang rusak, Kurang perawatan adalah penyebab utama|Wiring System (Sistem Instalasi Kabel)|Gedung C|1|Tengah|Electrical|Ringan|Kurang perawatan|Tidak berfungsi total|140000
Mohon perhatian, Wiring System (Sistem Instalasi Kabel) di Gedung Gedung C lantai 1 zona Tengah mengalami kerusakan, perlu dilakukan perbaikan segera|Kerusakan disebabkan oleh Kurang perawatan, perbaikan telah dilakukan dengan mengganti komponen yang rusak, dengan biaya perbaikan Rp 140000|Wiring System (Sistem Instalasi Kabel)|Gedung C|1|Tengah|Electrical|Ringan|Kurang perawatan|Tidak berfungsi total|140000
Tolong dong Kloset di Gedung Gedung C lantai 3 zona Tengah rusak bgt, gk bisa dipake lagi, tolong bantu yaaa|Kerusakan disebabkan oleh Getaran yang menyebabkan Sensor error, perlu dilakukan pembersihan dan penggantian komponen yang rusak|Rumah|Gedung C|3|Tengah|Plumbing|Berat|Getaran|Sensor error|2550000
Lapor. Kloset lt 3 Tengah mati|Kerusakan disebabkan oleh Getaran yang menyebabkan Sensor error, perlu dilakukan perbaikan|Rumah|Gedung C|3|Tengah|Plumbing|Berat|Getaran|Sensor error|2550000
Mohon bantuan untuk memperbaiki Kloset di Gedung Gedung C lantai 3 zona Tengah yang mengalami kerusakan|Kerusakan disebabkan oleh Getaran yang menyebabkan Sensor error, perlu dilakukan pembersihan dan penggantian komponen yang rusak dengan biaya perbaikan sebesar 2550000|Rumah|Gedung C|3|Tengah|Plumbing|Berat|Getaran|Sensor error|2550000
Genset Bensin di Gedung Gedung D lantai 9 zona Tengah rusak bgt, netes air terus, error terus, gk tahu dmn letak masalahnya, tolong dong dicek yg|Laporan teknisi: dilakukan pengecekan dan ditemukan bahwa kerusakan disebabkan oleh human error, dilakukan perbaikan dengan mengganti sensor yang rusak dan melakukan kalibrasi ulang|Genset Bensin|Gedung D|9|Tengah|Mechanical|Sedang|Human error|Sensor error|1450000
Lapor, Genset Bensin lt 9 Tengah error|Laporan teknisi: kerusakan disebabkan oleh human error, dilakukan perbaikan dengan mengganti sensor yang rusak|Genset Bensin|Gedung D|9|Tengah|Mechanical|Sedang|Human error|Sensor error|1450000
Mohon bantuan, Genset Bensin di Gedung Gedung D lantai 9 zona Tengah mengalami kerusakan, gejala yang terjadi adalah netes air dan error terus, mohon dicek dan diperbaiki secepatnya|Laporan teknisi: setelah dilakukan pengecekan, ditemukan bahwa kerusakan disebabkan oleh human error, dilakukan perbaikan dengan mengganti sensor yang rusak dan melakukan kalibrasi ulang, biaya perbaikan sebesar 1450000|Genset Bensin|Gedung D|9|Tengah|Mechanical|Sedang|Human error|Sensor error|1450000
Gue butuh bantuan, AC Split di Gedung Gedung Utama lantai 5 zona Barat rusak bgt, netes air terus, gk tau dmn letak kerusakannya, tolong dong!|Ditemukan kerusakan pada AC Split karena human error, dilakukan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 1060000|AC Split|Gedung Utama|5|Barat|Mechanical|Sedang|Human error|Berkarat/korosi|1060000
Lapor, AC Split di lt 5 Barat bermasalah|Kerusakan disebabkan oleh human error, perlu dilakukan perbaikan|AC Split|Gedung Utama|5|Barat|Mechanical|Sedang|Human error|Berkarat/korosi|1060000
Mohon bantuan untuk memperbaiki AC Split yang terletak di Gedung Gedung Utama lantai 5 zona Barat, karena mengalami kerusakan yang menyebabkan netes air, mohon segera ditangani|AC Split mengalami kerusakan karena human error, perlu dilakukan perbaikan dengan mengganti komponen yang rusak|AC Split|Gedung Utama|5|Barat|Mechanical|Sedang|Human error|Berkarat/korosi|1060000
Tolong dong LAN (Local Area Network) di Gedung Gedung B lantai 1 zona Utara rusak bgt, gk bisa dipake sama sekali, dmnr yg bisa bantu?|Faktor lingkungan menyebabkan kerusakan, perlu dilakukan perbaikan total dengan biaya Rp 3460000|LAN (Local Area Network)|Gedung B|1|Utara|Sistem Telekomunikasi Gedung|Berat|Faktor lingkungan|Tidak berfungsi total|3460000
Lapor. LAN (Local Area Network) lt 1 Utara mati.|Faktor lingkungan menyebabkan kerusakan, perlu dilakukan perbaikan total|LAN (Local Area Network)|Gedung B|1|Utara|Sistem Telekomunikasi Gedung|Berat|Faktor lingkungan|Tidak berfungsi total|3460000
Mohon bantuan untuk memperbaiki LAN (Local Area Network) di Gedung Gedung B lantai 1 zona Utara yang tidak berfungsi total.|Faktor lingkungan menyebabkan kerusakan, perlu dilakukan perbaikan total dengan biaya perbaikan sebesar Rp 3460000|LAN (Local Area Network)|Gedung B|1|Utara|Sistem Telekomunikasi Gedung|Berat|Faktor lingkungan|Tidak berfungsi total|3460000
Tolong dong Pompa Air Tanah di Gedung Gedung Servis lantai 2 zona Timur rusak nih, bunyi pelan gitu, gk tau dmn letak masalahnya, bgt|Perbaikan Pompa Air Tanah dilakukan dengan membersihkan komponen yang kotor dan mengganti komponen yang rusak, karena kurang perawatan, sehingga biaya perbaikan sebesar 270000|Pompa Air Tanah|Gedung Servis|2|Timur|Mechanical|Ringan|Kurang perawatan|Getaran berlebihan|270000
Lapor, Pompa Air Tanah lt 2 Timur rusak|Perbaikan dilakukan dengan mengatasi kurang perawatan dan mengganti komponen yang rusak, biaya perbaikan 270000|Pompa Air Tanah|Gedung Servis|2|Timur|Mechanical|Ringan|Kurang perawatan|Getaran berlebihan|270000
Pompa Air Tanah di Gedung Gedung Servis lantai 2 zona Timur mengalami kerusakan, gejala yang terjadi adalah getaran berlebihan, saya mohon bantuan untuk memperbaiki|Perbaikan Pompa Air Tanah dengan mengatasi kurang perawatan dan mengganti komponen yang rusak, biaya perbaikan adalah 270000|Pompa Air Tanah|Gedung Servis|2|Timur|Mechanical|Ringan|Kurang perawatan|Getaran berlebihan|270000
Tolong dong Push Button di Gedung Gedung Utama lantai 14 zona Selatan rusak nih, gk tau kenapa tiba2 kusam bgt, yg penting cepat diperbaiki ya!|Laporan teknisi: Kerusakan disebabkan oleh Usia pakai, perlu dilakukan penggantian komponen untuk memperbaiki Tampilan rusak, biaya perbaikan sebesar Rp 230000|Push Button|Gedung Utama|14|Selatan|Security Sistem|Ringan|Usia pakai|Tampilan rusak|230000
Lapor, Push Button rusak di lt 14 Selatan|Laporan teknisi: Kerusakan disebabkan oleh Usia pakai, dilakukan perbaikan dengan mengganti komponen yang rusak|Push Button|Gedung Utama|14|Selatan|Security Sistem|Ringan|Usia pakai|Tampilan rusak|230000
Mohon perhatian, Push Button di Gedung Gedung Utama lantai 14 zona Selatan mengalami kerusakan, kira-kira tombol agak keras dan kusam, mohon segera diperiksa dan diperbaiki|Laporan teknisi: Kerusakan disebabkan oleh Usia pakai, perlu dilakukan perawatan dan penggantian komponen untuk memperbaiki Tampilan rusak, dengan biaya perbaikan Rp 230000|Push Button|Gedung Utama|14|Selatan|Security Sistem|Ringan|Usia pakai|Tampilan rusak|230000
Tolong dong PABX di Gedung Gedung A lantai 8 zona Tengah rusak nih, gk bisa dipake bgt, yg benerin dmn ya?|Perbaikan dilakukan karena Kurang perawatan, remote diganti dengan yang baru|PABX|Gedung A|8|Tengah|Sistem Telekomunikasi Gedung|Berat|Kurang perawatan|Remote tidak berfungsi|3770000
Lapor. PABX lt 8 Tengah mati.|Perbaikan PABX dilakukan dengan mengganti remote yang rusak, biaya perbaikan sebesar Rp 3770000|PABX|Gedung A|8|Tengah|Sistem Telekomunikasi Gedung|Berat|Kurang perawatan|Remote tidak berfungsi|3770000
Mohon bantuan untuk memperbaiki PABX di Gedung Gedung A lantai 8 zona Tengah, karena.remote tidak berfungsi dan PABX mati total.|Perbaikan dilakukan dengan mengganti komponen yang rusak, dan melakukan perawatan rutin, biaya perbaikan Rp 3770000|PABX|Gedung A|8|Tengah|Sistem Telekomunikasi Gedung|Berat|Kurang perawatan|Remote tidak berfungsi|3770000
Tolong dong Kipas Angin di Gedung Gedung A lantai 13 zona Timur rusak nih, bunyi abnormal bgt, gk tau knp, tolong bantu yg, dmn kita bisa komplain?|Laporan teknisi: Kipas Angin di Gedung Gedung A lantai 13 zona Timur mengalami kerusakan karena Faktor lingkungan, tindakan perbaikan telah dilakukan dengan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 2370000|Kipas Angin|Gedung A|13|Timur|Ventilasi Sistem|Sedang|Faktor lingkungan|Bunyi abnormal|2370000
Lapor, Kipas Angin lt 13 Timur rusak berisik banget|Laporan teknisi: Kipas Angin di Gedung Gedung A lantai 13 zona Timur mengalami kerusakan karena Faktor lingkungan, tindakan perbaikan telah dilakukan dengan mengganti komponen yang rusak|Kipas Angin|Gedung A|13|Timur|Ventilasi Sistem|Sedang|Faktor lingkungan|Bunyi abnormal|2370000
Kipas Angin di Gedung Gedung A lantai 13 zona Timur mengalami kerusakan yang menyebabkan bunyi abnormal, tolong bantu perbaiki secepatnya|Laporan teknisi: Kipas Angin di Gedung Gedung A lantai 13 zona Timur mengalami kerusakan karena Faktor lingkungan, tindakan perbaikan telah dilakukan dengan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 2370000|Kipas Angin|Gedung A|13|Timur|Ventilasi Sistem|Sedang|Faktor lingkungan|Bunyi abnormal|2370000
Tolong dong Lampu Pylon Sign di Gedung Gedung Utama lantai 16 zona Utara rusak bgt, gk nyala sama sekali, yg bsa bantu?|Laporan teknisi: Kerusakan disebabkan oleh getaran, dilakukan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 12570000|Lampu Pylon Sign|Gedung Utama|16|Utara|Electrical|Berat|Getaran|Retak/pecah|12570000
Lapor. Lampu Pylon Sign lt 16 Utara mati.|Laporan teknisi: Getaran menyebabkan kerusakan, perbaikan dilakukan dengan mengganti komponen yang rusak|Lampu Pylon Sign|Gedung Utama|16|Utara|Electrical|Berat|Getaran|Retak/pecah|12570000
Mohon bantu perbaiki Lampu Pylon Sign di Gedung Gedung Utama lantai 16 zona Utara, kondisinya sudah tidak nyala sama sekali.|Laporan teknisi: Kerusakan akibat getaran, perlu dilakukan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan Rp 12570000|Lampu Pylon Sign|Gedung Utama|16|Utara|Electrical|Berat|Getaran|Retak/pecah|12570000
Tolong dong Dinding Tembok/Mansonry di Gedung Gedung D lantai 10 zona Barat bgt rusak nih, dmn airnya bocor deras bgt, gk tahu penyebabnya, tolong cepat|Dinding Tembok/Mansonry mengalami kerusakan akibat aus normal, perlu dilakukan perbaikan segera|Dinding Tembok/Mansonry|Gedung D|10|Barat|Civil|Fatal|Aus normal|Suhu tidak stabil|18240000
Lapor, Dinding Tembok/Mansonry lt 10 Barat mati|Perbaikan Dinding Tembok/Mansonry dengan mengganti komponen yang aus, biaya perbaikan sebesar Rp 18240000|Dinding Tembok/Mansonry|Gedung D|10|Barat|Civil|Fatal|Aus normal|Suhu tidak stabil|18240000
Dengan hormat, saya melaporkan bahwa Dinding Tembok/Mansonry di Gedung Gedung D lantai 10 zona Barat mengalami kerusakan fatal, yaitu bocor deras dan suhu tidak stabil, sehingga perlu dilakukan perbaikan segera|Kerusakan Dinding Tembok/Mansonry disebabkan oleh aus normal, perlu dilakukan penggantian komponen dan perbaikan, dengan biaya perbaikan Rp 18240000|Dinding Tembok/Mansonry|Gedung D|10|Barat|Civil|Fatal|Aus normal|Suhu tidak stabil|18240000
Tolong dong APAB Dry Powder di Gedung Gedung C lantai 1 zona Barat rusak bgt, gk tau dmn yg salah, tp yg jelas APAB Dry Powder nya mati total, bgt|APAB Dry Powder mengalami overload, perlu diperiksa dan diperbaiki untuk menghindari kerusakan lebih lanjut, biaya perbaikan sebesar Rp 5140000|APAB Dry Powder|Gedung C|1|Barat|Sistem Pemadam Kebakaran|Berat|Overload|Getaran berlebihan|5140000
Lapor. APAB Dry Powder lt 1 Barat mati|Mengalami overload, perlu perawatan dan penggantian komponen yang rusak|APAB Dry Powder|Gedung C|1|Barat|Sistem Pemadam Kebakaran|Berat|Overload|Getaran berlebihan|5140000
Mohon bantu periksa APAB Dry Powder di Gedung Gedung C lantai 1 zona Barat, karena APAB Dry Powder tersebut tidak berfungsi dengan baik, yaitu mati total|APAB Dry Powder mengalami kerusakan akibat overload, perlu dilakukan perbaikan dan penggantian komponen yang rusak untuk menghindari kerusakan lebih lanjut, dengan biaya perbaikan sebesar Rp 5140000|APAB Dry Powder|Gedung C|1|Barat|Sistem Pemadam Kebakaran|Berat|Overload|Getaran berlebihan|5140000
Genset Diesel di Gedung Servis lantai 1 zona Utara mati total nih, gk tau kenapa, dmn letak masalahnya, bgt!|Ditemukan kerusakan koneksi terputus akibat Faktor lingkungan, dilakukan perbaikan dan penggantian komponen yang rusak, biaya perbaikan sebesar Rp 10390000|Genset Diesel|Gedung Servis|1|Utara|Mechanical|Berat|Faktor lingkungan|Koneksi terputus|10390000
Lapor, Genset Diesel lt 1 Utara mati|Perbaikan koneksi terputus akibat Faktor lingkungan|Genset Diesel|Gedung Servis|1|Utara|Mechanical|Berat|Faktor lingkungan|Koneksi terputus|10390000
Mohon bantu perbaiki Genset Diesel di Gedung Servis lantai 1 zona Utara, sudah mati total, mohon dicek dan diperbaiki segera|Kerusakan koneksi terputus akibat Faktor lingkungan, perlu dilakukan perbaikan dan penggantian komponen yang rusak, dengan biaya perbaikan Rp 10390000|Genset Diesel|Gedung Servis|1|Utara|Mechanical|Berat|Faktor lingkungan|Koneksi terputus|10390000
Tolong dong Kamera CCTV di Gedung Gedung A lantai 10 zona Tengah rusak bgt, gk tau kenapa, tiba2 aja mati, dmn perlu bantuan teknisi, bgt|Kamera CCTV mengalami kerusakan parah akibat aus normal, perlu dilakukan penggantian komponen dan pengecekan ulang sistem|Kamera CCTV|Gedung A|10|Tengah|Security Sistem|Fatal|Aus normal|Aliran lemah|21060000
Lapor, Kamera CCTV lt 10 Tengah rusak|Kerusakan Kamera CCTV diakibatkan aus normal, dilakukan perbaikan dan penggantian komponen|Kamera CCTV|Gedung A|10|Tengah|Security Sistem|Fatal|Aus normal|Aliran lemah|21060000
Mohon bantuan teknisi segera, Kamera CCTV di Gedung Gedung A lantai 10 zona Tengah mengalami kerusakan fatal, tidak dapat beroperasi dengan normal|Kamera CCTV mengalami kerusakan akibat aus normal, dilakukan perbaikan dan penggantian komponen, biaya perbaikan Rp 21060000|Kamera CCTV|Gedung A|10|Tengah|Security Sistem|Fatal|Aus normal|Aliran lemah|21060000
Gedung B lantai 7 zona Timur lantai betonnya bocor deras bgt, gk tau dmn asalnya, tolong dong cepat|Lantai beton mengalami kerusakan akibat kurang perawatan, perlu dilakukan perbaikan dengan mengganti lantai beton yang rusak|Lantai Beton|Gedung B|7|Timur|Civil|Fatal|Kurang perawatan|Aus/abrasi|19300000
Lapor, Lantai Beton lt 7 Timur ambruk|Lantai beton mengalami kerusakan fatal akibat kurang perawatan, perlu dilakukan perbaikan segera|Lantai Beton|Gedung B|7|Timur|Civil|Fatal|Kurang perawatan|Aus/abrasi|19300000
Mohon perhatian, lantai beton di Gedung B lantai 7 zona Timur mengalami kerusakan parah, terbakar, mohon segera dilakukan perbaikan|Lantai beton mengalami kerusakan parah akibat kurang perawatan, perlu dilakukan perbaikan dengan mengganti lantai beton yang rusak, biaya perbaikan diperkirakan sebesar 19300000|Lantai Beton|Gedung B|7|Timur|Civil|Fatal|Kurang perawatan|Aus/abrasi|19300000
Tolong dong Atap Kanopi di Gedung Gedung Parkir lantai 3 zona Timur rusak bgt, netes air terus, gk tahu dmn masalahnya, tolong bantu ya|Ditemukan kerusakan pada Atap Kanopi di Gedung Gedung Parkir lantai 3 zona Timur, penyebabnya adalah Kelembaban tinggi, perlu dilakukan perbaikan dengan mengganti komponen yang rusak|Atap Kanopi|Gedung Parkir|3|Timur|Civil|Sedang|Kelembaban tinggi|Retak/pecah|1390000
Atap Kanopi lt 3 Timur rusak, tolong periksa|Kerusakan pada Atap Kanopi di Gedung Gedung Parkir lantai 3 zona Timur disebabkan oleh Kelembaban tinggi, perlu perbaikan|Atap Kanopi|Gedung Parkir|3|Timur|Civil|Sedang|Kelembaban tinggi|Retak/pecah|1390000
Mohon bantuan untuk memperbaiki Atap Kanopi di Gedung Gedung Parkir lantai 3 zona Timur, karena mengalami kerusakan berupa retak dan netes air|Setelah dilakukan pemeriksaan, ditemukan bahwa kerusakan pada Atap Kanopi di Gedung Gedung Parkir lantai 3 zona Timur disebabkan oleh Kelembaban tinggi, sehingga perlu dilakukan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan sebesar 1390000|Atap Kanopi|Gedung Parkir|3|Timur|Civil|Sedang|Kelembaban tinggi|Retak/pecah|1390000
Tolong dong APAR CO2 di Gedung Gedung Parkir lantai 5 zona Barat rusak nih, gk nyala sama sekali, bgt mogok, yg bkin aku panik bgt|APAR CO2 di Gedung Gedung Parkir lantai 5 zona Barat mengalami kerusakan akibat debu/kotoran, perlu dibersihkan dan diperiksa ulang remotenya|APAR CO2|Gedung Parkir|5|Barat|Sistem Pemadam Kebakaran|Berat|Debu/kotoran|Remote tidak berfungsi|8320000
Lapor. APAR CO2 lt 5 Barat mati|APAR CO2 di Gedung Gedung Parkir lantai 5 zona Barat mengalami kerusakan akibat debu/kotoran, perlu dibersihkan dan diperiksa ulang remotenya|APAR CO2|Gedung Parkir|5|Barat|Sistem Pemadam Kebakaran|Berat|Debu/kotoran|Remote tidak berfungsi|8320000
Mohon bantuan, APAR CO2 di Gedung Gedung Parkir lantai 5 zona Barat tidak berfungsi dengan baik, remote tidak berfungsi, mohon dicek dan diperbaiki segera|APAR CO2 di Gedung Gedung Parkir lantai 5 zona Barat mengalami kerusakan akibat debu/kotoran, perlu dibersihkan dan diperiksa ulang remotenya, biaya perbaikan sebesar 8320000|APAR CO2|Gedung Parkir|5|Barat|Sistem Pemadam Kebakaran|Berat|Debu/kotoran|Remote tidak berfungsi|8320000
Tolong dong Dinding Partisi, GRC / Gypsum di Gedung Gedung B lantai 5 zona Barat rusak bgt, banjir abis gk tau dmn asalnya, tolong bantu yg|Perbaikan Dinding Partisi, GRC / Gypsum dengan mengganti komponen yang aus, tindakan perbaikan: penggantian komponen, biaya perbaikan: 50000|Dinding Partisi, GRC / Gypsum|Gedung B|5|Barat|Civil|Fatal|Aus normal|Suhu tidak stabil|50000
Lapor, Dinding Partisi, GRC / Gypsum lt 5 Barat ambruk|Perbaikan dengan mengganti komponen yang rusak, biaya perbaikan: 50000|Dinding Partisi, GRC / Gypsum|Gedung B|5|Barat|Civil|Fatal|Aus normal|Suhu tidak stabil|50000
Mohon perhatian, Dinding Partisi, GRC / Gypsum di Gedung Gedung B lantai 5 zona Barat mengalami kerusakan parah, gejala: suhu tidak stabil, tolong atasi secepatnya|Tindakan perbaikan: penggantian komponen yang aus, biaya perbaikan: 50000|Dinding Parti, GRC / Gypsum|Gedung B|5|Barat|Civil|Fatal|Aus normal|Suhu tidak stabil|50000
Tolong dong Uninterruptible Power Supply di Gedung Gedung A lantai 3 zona Timur rusak nih, bunyi pelan bgt, gk tau penyebabnya, yg penting cepat diperbaiki, dmn saya harus menghubungi|Uninterruptible Power Supply mengalami penurunan performa akibat usia pakai, perlu dilakukan pembersihan dan penggantian komponen yang rusak, biaya perbaikan sebesar Rp 460000|Uninterruptible Power Supply|Gedung A|3|Timur|Electrical|Ringan|Usia pakai|Performa menurun|460000
Lapor, Uninterruptible Power Supply Gedung A lantai 3 zona Timur kotor|Uninterruptible Power Supply yang terletak di Gedung A lantai 3 zona Timur mengalami kerusakan ringan akibat usia pakai, teknisi melakukan pembersihan dan penggantian komponen yang rusak|Uninterruptible Power Supply|Gedung A|3|Timur|Electrical|Ringan|Usia pakai|Performa menurun|460000
Mohon bantuan untuk memperbaiki Uninterruptible Power Supply yang berlokasi di Gedung Gedung A lantai 3 zona Timur, karena mengalami penurunan performa, bunyi pelan, dan kusam|Uninterruptible Power Supply yang mengalami penurunan performa akibat usia pakai, telah dilakukan pembersihan dan penggantian komponen yang rusak oleh teknisi, biaya perbaikan sebesar Rp 460000|Uninterruptible Power Supply|Gedung A|3|Timur|Electrical|Ringan|Usia pakai|Performa menurun|460000
Tolong dong APAB Dry Powder di Gedung Gedung A lantai 8 zona Utara rusak nih, gk tau knp tiba2 mati total bgt, yg penting dibenerin dmn|APAB Dry Powder mengalami kerusakan akibat getaran, dilakukan perbaikan dengan mengganti komponen yang rusak|APAB Dry Powder|Gedung A|8|Utara|Sistem Pemadam Kebakaran|Berat|Getaran|Mati mendadak|8660000
Lapor, APAB Dry Powder lt 8 Utara mati|APAB Dry Powder mengalami kegagalan operasional karena getaran, perlu perbaikan segera|APAB Dry Powder|Gedung A|8|Utara|Sistem Pemadam Kebakaran|Berat|Getaran|Mati mendadak|8660000
Mohon bantuan, APAB Dry Powder di Gedung Gedung A lantai 8 zona Utara mengalami kerusakan, tidak nyala sama sekali, mohon dibantu segera|APAB Dry Powder mengalami kerusakan parah akibat getaran, dilakukan perbaikan dengan mengganti komponen yang rusak, biaya perbaikan sebesar Rp 8660000|APAB Dry Powder|Gedung A|8|Utara|Sistem Pemadam Kebakaran|Berat|Getaran|Mati mendadak|8660000
Gdg B lantai 6 zona Tengah, dinding keramik mozaiknya bermasalah bgt, netes air terus, yg bikin aku gk nyaman dmn aku kerja, tolong dong!|Dinding Keramik/Mozaik mengalami kerusakan karena Tegangan tidak stabil, dilakukan perbaikan dengan mengganti komponen yang rusak dan menyesuaikan tegangan|Dinding Keramik/Mozaik|Gedung B|6|Tengah|Civil|Sedang|Tegangan tidak stabil|Aliran lemah|2230000
Lapor, Dinding Keramik/Mozaik lt 6 Tengah rusak, kurang dingin!|Dinding Keramik/Mozaik mengalami kerusakan karena Tegangan tidak stabil, dilakukan perbaikan dengan mengganti komponen yang rusak|Dinding Keramik/Mozaik|Gedung B|6|Tengah|Civil|Sedang|Tegangan tidak stabil|Aliran lemah|2230000
Mohon perhatian, terdapat kerusakan pada Dinding Keramik/Mozaik di Gedung B lantai 6 zona Tengah, yaitu aliran air yang lemah, tolong dicek segera|Dinding Keramik/Mozaik mengalami kerusakan karena Tegangan tidak stabil, dilakukan perbaikan dengan mengganti komponen yang rusak dan menyesuaikan tegangan, biaya perbaikan sebesar Rp 2230000|Dinding Keramik/Mozaik|Gedung B|6|Tengah|Civil|Sedang|Tegangan tidak stabil|Aliran lemah|2230000
Tolong dong Paving Block di Gedung Gedung C lantai 2 zona Barat rusak bgt, gk bisa dipake lagi, mati total bgt!|Paving Block mengalami kerusakan akibat Human error, perlu dilakukan perbaikan untuk mengembalikan fungsinya|Paving Block|Gedung C|2|Barat|Arsitektur|Berat|Human error|Performa menurun|7360000
