teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
AC Standing di Gedung A Lantai 2 Zona Utara mengalami gangguan suara karena debu yang menumpuk|Teknisi telah memperbaiki AC Standing yang mengalami gangguan suara di Gedung A Lantai 2 Zona Utara dengan total biaya perbaikan Rp 123000|AC Standing|Gedung A|Lantai 2|Zona Utara|Mechanical|Ringan|Debu/kotoran|Bunyi abnormal|123000
AC VRV di Gedung C, Lantai 2, Zona Utara macet kadang-kadang karena debu|Teknisi telah memperbaiki masalah performa menurun pada AC VRV di Gedung C, Lantai 2, Zona Utara dengan total biaya perbaikan Rp 376000|AC VRV|Gedung C|Lantai 2|Zona Utara|Mechanical|Ringan|Debu/kotoran|Performa menurun|376000
AC VRV di Gedung C, Lantai 2, Zona Utara mengalami penurunan performa karena kotoran|Teknisi telah memperbaiki masalah performa menurun pada AC VRV di Gedung C, Lantai 2, Zona Utara dengan total biaya perbaikan Rp 376000|AC VRV|Gedung C|Lantai 2|Zona Utara|Mechanical|Ringan|Debu/kotoran|Performa menurun|376000
AC VRV di Gedung C, Lantai 2, Zona Utara berjalan tidak stabil karena debu yang menumpuk|Teknisi telah memperbaiki masalah performa menurun pada AC VRV di Gedung C, Lantai 2, Zona Utara dengan total biaya perbaikan Rp 376000|AC VRV|Gedung C|Lantai 2|Zona Utara|Mechanical|Ringan|Debu/kotoran|Performa menurun|376000
APAR Dry Powder Cartridge|Telah dilakukan perbaikan pada APAR Dry Powder Cartridge dengan biaya perbaikan sebesar Rp 2197000 karena kerusakan retak yang disebabkan oleh aus normal|APAR Dry Powder Cartridge|Gedung D|10|Utara|Sistem Pemadam Kebakaran|Berat|Aus normal|Retak/pecah|2197000
APAR Dry Powder Cartridge|Teknisi telah melakukan perbaikan pada APAR Dry Powder Cartridge dengan total biaya perbaikan Rp 2197000 karena kerusakan parah yang disebabkan oleh aus normal|APAR Dry Powder Cartridge|Gedung D|10|Utara|Sistem Pemadam Kebakaran|Berat|Aus normal|Retak/pecah|2197000
APAR Dry Powder Cartridge|Perbaikan telah dilakukan pada APAR Dry Powder Cartridge karena rusak parah akibat retak yang disebabkan oleh aus normal, dengan biaya perbaikan sebesar Rp 2197000|APAR Dry Powder Cartridge|Gedung D|10|Utara|Sistem Pemadam Kebakaran|Berat|Aus normal|Retak/pecah|2197000
Remote tidak berfungsi karena kurang perawatan, sangat membatasi operasional|Teknisi telah memperbaiki masalah remote tidak berfungsi dengan biaya perbaikan Rp 19617000|Kitchen sink|Gedung C|Lantai 2|Zona Timur|Plumbing|Fatal|Kurang perawatan|Remote tidak berfungsi|19617000
Remote rusak total, tidak bisa digunakan karena kurang perawatan, membuat kita panik|Teknisi telah melakukan perbaikan atas kerusakan remote dengan biaya total Rp 19617000|Kitchen sink|Gedung C|Lantai 2|Zona Timur|Plumbing|Fatal|Kurang perawatan|Remote tidak berfungsi|19617000
Karena kurang perawatan, remote kitchen sink mati total, sangat berbahaya dan memerlukan perbaikan segera|Teknisi telah selesai memperbaiki kerusakan remote dengan total biaya Rp 19617000|Kitchen sink|Gedung C|Lantai 2|Zona Timur|Plumbing|Fatal|Kurang perawatan|Remote tidak berfungsi|19617000
Monitor/Layar|Gedung Gedung E|Lantai 3|Zona Barat|Sistem Telekomunikasi Gedung|Fatal|Getaran|Performa menurun|13132000|Layar monitor terus bergetar dan performa menurun drastis, membuatnya tidak bisa digunakan sama sekali, perlu perbaikan segera|Telah dilakukan perbaikan pada monitor/layar dengan biaya total Rp 13132000, masalah getaran dan performa menurun telah teratasi
Monitor/Layar|Gedung Gedung E|Lantai 3|Zona Barat|Sistem Telekomunikasi Gedung|Fatal|Getaran|Performa menurun|13132000|Layar monitor mengalami getaran hebat dan performa yang menurun, sehingga mengganggu operasional, perlu perbaikan darurat|Telah dilakukan perbaikan pada monitor/layar dengan biaya total Rp 13132000, masalah getaran dan performa menurun telah teratasi
Monitor/Layar|Gedung Gedung E|Lantai 3|Zona Barat|Sistem Telekomunikasi Gedung|Fatal|Getaran|Performa menurun|13132000|Monitor/Layar rusak parah karena getaran, performa menurun secara signifikan, perlu perbaikan segera untuk menghindari kerusakan lebih lanjut|Telah dilakukan perbaikan pada monitor/layar dengan biaya total Rp 13132000, masalah getaran dan performa menurun telah teratasi
Pemipaan Air Kotor|Telah dilakukan perbaikan pada pemipaan air kotor yang mengalami kerusakan total akibat kelembaban tinggi, dengan total biaya perbaikan Rp 1909000|Pemipaan Air Kotor|Gedung Parkir|Lantai 2|Zona Selatan|Plumbing|Sedang|Kelembaban tinggi|Tidak berfungsi total|1909000
Pemipaan Air Kotor|Pemipaan air kotor telah diperbaiki karena kelembaban tinggi yang menyebabkan kerusakan total, dengan biaya perbaikan sebesar Rp 1909000|Pemipaan Air Kotor|Gedung Parkir|Lantai 2|Zona Selatan|Plumbing|Sedang|Kelembaban tinggi|Tidak berfungsi total|1909000
Pemipaan Air Kotor|Perbaikan telah dilakukan pada pemipaan air kotor yang rusak total karena kelembaban tinggi, dengan total biaya perbaikan yang dikeluarkan sebesar Rp 1909000|Pemipaan Air Kotor|Gedung Parkir|Lantai 2|Zona Selatan|Plumbing|Sedang|Kelembaban tinggi|Tidak berfungsi total|1909000
Sensor kabel bermasalah karena debu, netes sedikit|Telah dilakukan perbaikan pada sistem instalasi kabel dengan biaya total Rp 434000|Wiring System|Gedung C|Lantai 2|Zona Utara|Electrical|Ringan|Debu/kotoran|Sensor error|434000
Kotoran di sensor membuatnya agak berisik, mengganggu rutinitas|Perbaikan telah dilakukan dengan mengganti komponen yang rusak dan membersihkan area yang terkena debu, total biaya perbaikan Rp 434000|Wiring System|Gedung C|Lantai 2|Zona Utara|Electrical|Ringan|Debu/kotoran|Sensor error|434000
Debu di sekitar kabel menyebabkan sensor macet kadang-kadang|Teknisi telah melakukan perbaikan dengan membersihkan area yang terkena debu dan mengganti komponen yang rusak, dengan total biaya perbaikan Rp 434000|Wiring System|Gedung C|Lantai 2|Zona Utara|Electrical|Ringan|Debu/kotoran|Sensor error|434000
AC Split mati total karena korsleting parah akibat human error|Telah dilakukan perbaikan pada AC Split dengan jenis kerusakan korsleting yang disebabkan oleh human error, dengan total biaya perbaikan sebesar Rp 4815000|AC Split|Gedung C|Lantai 4|Zona Barat|Mechanical|Berat|Human error|Korsleting|4815000
AC Split jebol karena korslet listrik yang tidak stabil akibat kelalaian manusia|Telah dilakukan perbaikan pada AC Split dengan jenis kerusakan korsleting yang disebabkan oleh human error, dengan total biaya perbaikan sebesar Rp 4815000|AC Split|Gedung C|Lantai 4|Zona Barat|Mechanical|Berat|Human error|Korsleting|4815000
AC Split berasap dan mati karena korsleting yang disebabkan oleh kesalahan operasional|Telah dilakukan perbaikan pada AC Split dengan jenis kerusakan korsleting yang disebabkan oleh human error, dengan total biaya perbaikan sebesar Rp 4815000|AC Split|Gedung C|Lantai 4|Zona Barat|Mechanical|Berat|Human error|Korsleting|4815000
Monitor CCTV di Gedung E, Lantai 3, Zona Utara rusak parah karena aus dan kotor, sehingga tidak bisa digunakan|Teknisi telah memperbaiki Monitor CCTV yang rusak parah di Gedung E, Lantai 3, Zona Utara dengan biaya perbaikan total Rp 3796000|Monitor CCTV|Gedung E|Lantai 3|Zona Utara|Security Sistem|Berat|Debu/kotoran|Aus/abrasi|3796000
Monitor CCTV di Gedung E, Lantai 3, Zona Utara mengalami kerusakan berat karena abrasi dan debu, sehingga tidak bisa berfungsi dengan baik|Teknisi telah melakukan perbaikan pada Monitor CCTV yang rusak berat di Gedung E, Lantai 3, Zona Utara dengan total biaya perbaikan Rp 3796000|Monitor CCTV|Gedung E|Lantai 3|Zona Utara|Security Sistem|Berat|Debu/kotoran|Aus/abrasi|3796000
Monitor CCTV di Gedung E, Lantai 3, Zona Utara rusak total karena aus dan kotoran yang menumpuk, sehingga perlu perbaikan segera|Teknisi telah memperbaiki Monitor CCTV yang rusak total di Gedung E, Lantai 3, Zona Utara dengan biaya perbaikan total Rp 3796000|Monitor CCTV|Gedung E|Lantai 3|Zona Utara|Security Sistem|Berat|Debu/kotoran|Aus/abrasi|3796000
Tidak berfungsi total karena aus normal, hanya netes sedikit|Perbaikan telah dilakukan dengan biaya Rp 278000 untuk mengatasi masalah tidak berfungsi total pada APAB Dry Powder|APAB Dry Powder|Gedung D|Lantai 3|Zona Utara|Sistem Pemadam Kebakaran|Ringan|Aus normal|Tidak berfungsi total|278000
Tidak bisa dipakai karena aus, agak berisik saat diaktifkan|Perbaikan telah selesai dengan total biaya Rp 278000 untuk mengatasi masalah aus normal pada APAB Dry Powder|APAB Dry Powder|Gedung D|Lantai 3|Zona Utara|Sistem Pemadam Kebakaran|Ringan|Aus normal|Tidak berfungsi total|278000
Sistem pemadam kebakaran macet kadang-kadang, dikarenakan aus normal|Teknisi telah melakukan perbaikan dengan biaya Rp 278000 untuk mengatasi masalah tidak berfungsi total pada APAB Dry Powder|APAB Dry Powder|Gedung D|Lantai 3|Zona Utara|Sistem Pemadam Kebakaran|Ringan|Aus normal|Tidak berfungsi total|278000
DVR CCTV di Gedung B lantai 2 Zona Utara netes sedikit karena kelembaban tinggi|Teknisi telah memperbaiki DVR CCTV yang retak karena kelembaban tinggi dengan biaya perbaikan total Rp 708000|DVR CCTV|Gedung B|Lantai 2|Zona Utara|Security Sistem|Sedang|Kelembaban tinggi|Retak/pecah|708000
DVR CCTV di Gedung B lantai 2 Zona Utara agak berisik dan retak|Teknisi telah memperbaiki DVR CCTV yang retak karena kelembaban tinggi dengan biaya perbaikan total Rp 708000|DVR CCTV|Gedung B|Lantai 2|Zona Utara|Security Sistem|Sedang|Kelembaban tinggi|Retak/pecah|708000
DVR CCTV di Gedung B lantai 2 Zona Utara kotor dan pecah karena kelembaban tinggi|Teknisi telah memperbaiki DVR CCTV yang retak karena kelembaban tinggi dengan biaya perbaikan total Rp 708000|DVR CCTV|Gedung B|Lantai 2|Zona Utara|Security Sistem|Sedang|Kelembaban tinggi|Retak/pecah|708000
Lampu LED di lantai 2 gedung parkir zona selatan netes sedikit karena overload dan korsleting|Laporan teknisi: telah dilakukan perbaikan pada lampu LED di lantai 2 gedung parkir zona selatan dengan biaya perbaikan Rp 416000|Lampu LED|Gedung Parkir|Lantai 2|Zona Selatan|Electrical|Ringan|Overload|Korsleting|416000
Lampu LED di gedung parkir lantai 2 zona selatan agak berisik dan korsleting karena overload|Laporan teknisi: telah dilakukan perbaikan pada lampu LED di gedung parkir lantai 2 zona selatan dengan biaya perbaikan Rp 416000|Lampu LED|Gedung Parkir|Lantai 2|Zona Selatan|Electrical|Ringan|Overload|Korsleting|416000
Lampu LED di lantai 2 zona selatan gedung parkir macet kadang-kadang karena korsleting dan overload|Laporan teknisi: telah dilakukan perbaikan pada lampu LED di lantai 2 zona selatan gedung parkir dengan biaya perbaikan Rp 416000|Lampu LED|Gedung Parkir|Lantai 2|Zona Selatan|Electrical|Ringan|Overload|Korsleting|416000
Lantai karpet bocor parah karena usia pakai|Telah dilakukan perbaikan kebocoran pada lantai karpet dengan biaya total Rp 6283000|Lantai Karpet|Gedung Servis|3|Utara|Civil|Berat|Usia pakai|Kebocoran|6283000
Lantai karpet Gedung Servis mengalami kebocoran hebat akibat usia pakai yang sudah lama|Perbaikan telah dilakukan dengan mengganti komponen yang rusak dan memperbaiki kebocoran, total biaya perbaikan Rp 6283000|Lantai Karpet|Gedung Servis|3|Utara|Civil|Berat|Usia pakai|Kebocoran|6283000
Lantai karpet di Gedung Servis, Lantai 3, Zona Utara bocor sangat parah karena usia pakai yang sudah tidak layak|Telah dilakukan perbaikan kebocoran dengan mengganti komponen yang rusak dan memperbaiki kerusakan, biaya perbaikan total Rp 6283000|Lantai Karpet|Gedung Servis|3|Utara|Civil|Berat|Usia pakai|Kebocoran|6283000
Lantai vinyl bocor sedikit karena usia pakai|Teknisi telah memperbaiki kebocoran lantai vinyl dengan biaya perbaikan sebesar Rp 446000|Lantai Vinyl|Gedung D|Lantai 4|Zona Utara|Civil|Ringan|Usia pakai|Kebocoran|446000
Lantai vinyl ada kebocoran kecil akibat usia pakai yang sudah lama|Teknisi telah melakukan perbaikan atas kebocoran lantai vinyl dengan total biaya perbaikan Rp 446000|Lantai Vinyl|Gedung D|Lantai 4|Zona Utara|Civil|Ringan|Usia pakai|Kebocoran|446000
Lantai vinyl mengalami kebocoran ringan karena usia pakai yang sudah tua|Teknisi telah memperbaiki kebocoran lantai vinyl dengan biaya perbaikan sebesar Rp 446000 dan telah selesai dengan baik|Lantai Vinyl|Gedung D|Lantai 4|Zona Utara|Civil|Ringan|Usia pakai|Kebocoran|446000
Sensor error parah, human error menyebabkan ground water tank tidak berfungsi|Teknisi telah memperbaiki sensor error pada ground water tank dengan total biaya perbaikan Rp 9953000|Ground Water Tank|Gedung Utama|17|Zona Timur|Distribusi Air|Berat|Human error|Sensor error|9953000
Sensor rusak total, kemungkinan karena human error saat perawatan|Teknisi telah memperbaiki sensor error pada ground water tank dengan total biaya perbaikan Rp 9953000|Ground Water Tank|Gedung Utama|17|Zona Timur|Distribusi Air|Berat|Human error|Sensor error|9953000
Ground water tank tidak berfungsi karena sensor error, kemungkinan disebabkan oleh human error|Teknisi telah memperbaiki sensor error pada ground water tank dengan total biaya perbaikan Rp 9953000|Ground Water Tank|Gedung Utama|17|Zona Timur|Distribusi Air|Berat|Human error|Sensor error|9953000
Push Button|Gedung Utama|Lantai 7|Zona Selatan|Security Sistem|Ringan|Overload|Getaran berlebihan|Rp 322000|Teknisi telah memperbaiki Push Button yang mengalami getaran berlebihan akibat overload dengan biaya perbaikan sebesar Rp 322000
Push Button|Gedung Utama|Lantai 7|Zona Selatan|Security Sistem|Ringan|Overload|Getaran berlebihan|Rp 322000|Teknisi telah selesai memperbaiki Push Button yang mengalami getaran berlebihan karena overload dengan total biaya perbaikan Rp 322000
Push Button|Gedung Utama|Lantai 7|Zona Selatan|Security Sistem|Ringan|Overload|Getaran berlebihan|Rp 322000|Push Button yang mengalami getaran berlebihan akibat overload telah diperbaiki oleh teknisi dengan biaya perbaikan sebesar Rp 322000
AC Split tidak mengeluarkan udara yang cukup kuat, sepertinya karena kurang perawatan|Telah dilakukan perbaikan pada AC Split yang mengalami aliran lemah akibat kurang perawatan, dengan total biaya perbaikan sebesar Rp 8985000|AC Split|Gedung Utama|Lantai 2|Zona Selatan|Mekanical|Berat|Kurang perawatan|Aliran lemah|8985000
AC Split mati total karena aliran lemah, tidak bisa digunakan lagi|Telah dilakukan perbaikan pada AC Split yang mengalami aliran lemah akibat kurang perawatan, dengan total biaya perbaikan sebesar Rp 8985000|AC Split|Gedung Utama|Lantai 2|Zona Selatan|Mekanical|Berat|Kurang perawatan|Aliran lemah|8985000
AC Split tidak bisa mengeluarkan udara yang cukup, kemungkinan karena filter kotor dan kurang perawatan|Telah dilakukan perbaikan pada AC Split yang mengalami aliran lemah akibat kurang perawatan, dengan total biaya perbaikan sebesar Rp 8985000|AC Split|Gedung Utama|Lantai 2|Zona Selatan|Mekanical|Berat|Kurang perawatan|Aliran lemah|8985000
Lampu mati karena faktor lingkungan, mengganggu rutinitas|Telah memperbaiki masalah lampu mati pada Control Panel Hydrant Diesel Pump dengan total biaya perbaikan Rp 1714000|Control Panel Hydrant Diesel Pump|Gedung C|Lantai 6|Zona Tengah|Electrical|Sedang|Faktor lingkungan|Lampu mati|1714000
Lampu control panel hydrant diesel pump mati karena cuaca buruk, agak mengganggu|Telah memperbaiki masalah lampu mati pada Control Panel Hydrant Diesel Pump dengan total biaya perbaikan Rp 1714000|Control Panel Hydrant Diesel Pump|Gedung C|Lantai 6|Zona Tengah|Electrical|Sedang|Faktor lingkungan|Lampu mati|1714000
Lampu hidrant diesel pump tidak menyala karena faktor lingkungan, kotor, mengganggu rutinitas harian|Telah memperbaiki masalah lampu mati pada Control Panel Hydrant Diesel Pump dengan total biaya perbaikan Rp 1714000|Control Panel Hydrant Diesel Pump|Gedung C|Lantai 6|Zona Tengah|Electrical|Sedang|Faktor lingkungan|Lampu mati|1714000
Lampu LED di Gedung A, Lantai 3, Zona Barat retak dan mengganggu|Lampu LED di Gedung A, Lantai 3, Zona Barat telah diperbaiki dengan biaya Rp 1830000|Lampu LED|Gedung A|Lantai 3|Zona Barat|Electrical|Sedang|Kualitas material|Retak/pecah|1830000
Lampu LED di Gedung A, Lantai 3, Zona Barat pecah dan perlu diganti|Lampu LED di Gedung A, Lantai 3, Zona Barat telah diperbaiki dengan biaya Rp 1830000|Lampu LED|Gedung A|Lantai 3|Zona Barat|Electrical|Sedang|Kualitas material|Retak/pecah|1830000
Lampu LED di Gedung A, Lantai 3, Zona Barat mengalami kerusakan retak dan memerlukan perbaikan|Lampu LED di Gedung A, Lantai 3, Zona Barat telah diperbaiki dengan biaya Rp 1830000|Lampu LED|Gedung A|Lantai 3|Zona Barat|Electrical|Sedang|Kualitas material|Retak/pecah|1830000
AC Cassette yang sudah tua mulai aus dan berisik|Telah dilakukan perbaikan pada AC Cassette dengan biaya total Rp 193000 untuk mengatasi masalah aus dan abrasi|AC Cassette|Gedung B|7|Barat|Mechanical|Ringan|Usia pakai|Aus/abrasi|193000
AC Cassette saya mengalami abrasi ringan sehingga suaranya tidak nyaman|Telah dilakukan perbaikan pada AC Cassette dengan biaya total Rp 193000 untuk mengatasi masalah aus dan abrasi|AC Cassette|Gedung B|7|Barat|Mechanical|Ringan|Usia pakai|Aus/abrasi|193000
AC Cassette di kantor saya mulai aus dan berdebu, perlu diperbaiki|Telah dilakukan perbaikan pada AC Cassette dengan biaya total Rp 193000 untuk mengatasi masalah aus dan abrasi|AC Cassette|Gedung B|7|Barat|Mechanical|Ringan|Usia pakai|Aus/abrasi|193000
Jet Shower| Jet Shower di Gedung Utama, Lantai 8, Zona Timur mengalami sensor error karena faktor lingkungan, sehingga mengeluarkan air yang tidak stabil|Jet Shower|Gedung Utama|8|Timur|Plumbing|Sedang|Faktor lingkungan|Sensor error|1483000
Jet Shower| Jet Shower di Gedung Utama, Lantai 8, Zona Timur mengalami kesalahan sensor yang disebabkan oleh faktor lingkungan, sehingga perlu diperbaiki dengan biaya Rp 1483000|Jet Shower|Gedung Utama|8|Timur|Plumbing|Sedang|Faktor lingkungan|Sensor error|1483000
Jet Shower| Jet Shower di Gedung Utama, Lantai 8, Zona Timur mengeluarkan air yang tidak stabil karena sensor error yang disebabkan oleh faktor lingkungan, teknisi telah memperbaiki dengan biaya Rp 1483000|Jet Shower|Gedung Utama|8|Timur|Plumbing|Sedang|Faktor lingkungan|Sensor error|1483000
Exhaust Fan|Teknisi telah memperbaiki Exhaust Fan yang rusak total dengan biaya perbaikan sebesar Rp 2069000|Exhaust Fan|Gedung C|Lantai 2|Zona Selatan|Ventilasi Sistem|Berat|Aus normal|Tidak berfungsi total|2069000
Exhaust Fan|Teknisi telah melakukan perbaikan Exhaust Fan yang mengalami kerusakan total akibat aus normal dengan biaya perbaikan sebesar Rp 2069000|Exhaust Fan|Gedung C|Lantai 2|Zona Selatan|Ventilasi Sistem|Berat|Aus normal|Tidak berfungsi total|2069000
Exhaust Fan|Setelah melakukan inspeksi, teknisi menemukan bahwa Exhaust Fan rusak total akibat aus normal dan telah diperbaiki dengan biaya perbaikan sebesar Rp 2069000|Exhaust Fan|Gedung C|Lantai 2|Zona Selatan|Ventilasi Sistem|Berat|Aus normal|Tidak berfungsi total|2069000
Lampu LED di depan meja kerja saya rusak karena korosi, sehingga tampilannya tidak lengkap dan mengganggu|Telah dilakukan perbaikan pada lampu LED yang mengalami kerusakan tampilan akibat korosi, dengan total biaya perbaikan sebesar Rp 1882000|Lampu LED|Gedung B|Lantai 7|Zona Utara|Electrical|Sedang|Korosi|Tampilan rusak|1882000
Lampu LED di ruangan saya tidak menyala dengan baik karena korosi, sehingga tampilannya tidak jelas|Telah dilakukan perbaikan pada lampu LED yang mengalami kerusakan tampilan akibat korosi, dengan total biaya perbaikan sebesar Rp 1882000|Lampu LED|Gedung B|Lantai 7|Zona Utara|Electrical|Sedang|Korosi|Tampilan rusak|1882000
Lampu LED di koridor mengalami kerusakan tampilan karena korosi, sehingga perlu diperbaiki|Telah dilakukan perbaikan pada lampu LED yang mengalami kerusakan tampilan akibat korosi, dengan total biaya perbaikan sebesar Rp 1882000|Lampu LED|Gedung B|Lantai 7|Zona Utara|Electrical|Sedang|Korosi|Tampilan rusak|1882000
Dinding Granit|Teknisi telah memperbaiki masalah performa menurun pada dinding granit dengan total biaya perbaikan Rp 480000|Dinding Granit|Gedung A|12|Tengah|Civil|Ringan|Faktor lingkungan|Performa menurun|480000
Dinding Granit|Teknisi telah melakukan perbaikan pada dinding granit yang mengalami penurunan performa akibat faktor lingkungan, dengan total biaya perbaikan Rp 480000|Dinding Granit|Gedung A|12|Tengah|Civil|Ringan|Faktor lingkungan|Performa menurun|480000
Dinding Granit|Setelah melakukan inspeksi, teknisi menemukan bahwa dinding granit mengalami penurunan performa karena faktor lingkungan, dan telah memperbaiki masalah tersebut dengan total biaya perbaikan Rp 480000|Dinding Granit|Gedung A|12|Tengah|Civil|Ringan|Faktor lingkungan|Performa menurun|480000
Koneksi pipa air bersih terputus karena overload|Teknisi telah memperbaiki koneksi pipa air bersih yang terputus karena overload dengan total biaya perbaikan Rp 18424000|Pemipaan Air Bersih|Gedung C|Lantai 6|Zona Tengah|Plumbing|Fatal|Overload|Koneksi terputus|18424000
Koneksi air bersih putus total karena beban berlebih|Teknisi telah memperbaiki kerusakan koneksi air bersih yang disebabkan oleh overload dengan total biaya perbaikan Rp 18424000|Pemipaan Air Bersih|Gedung C|Lantai 6|Zona Tengah|Plumbing|Fatal|Overload|Koneksi terputus|18424000
Pipa air bersih jebol karena overload, air tidak mengalir|Teknisi telah memperbaiki pipa air bersih yang jebol karena overload dengan total biaya perbaikan Rp 18424000|Pemipaan Air Bersih|Gedung C|Lantai 6|Zona Tengah|Plumbing|Fatal|Overload|Koneksi terputus|18424000
Monitor/Layar bermasalah, suaranya tidak normal dan terdengar berisik karena debu|Teknisi telah memperbaiki monitor/layar dengan biaya total Rp 43682000|Monitor/Layar|Gedung Utama|Lantai 11|Zona Utara|Sistem Telekomunikasi Gedung|Fatal|Debu/kotoran|Bunyi abnormal|43682000
Monitor/Layar mengeluarkan suara aneh dan bergetar, kemungkinan karena kotoran|Teknisi telah melakukan perbaikan pada monitor/layar dengan total biaya perbaikan sebesar Rp 43682000|Monitor/Layar|Gedung Utama|Lantai 11|Zona Utara|Sistem Telekomunikasi Gedung|Fatal|Debu/kotoran|Bunyi abnormal|43682000
Suaranya tidak normal dan terdengar berisik, monitor/layar rusak parah karena debu dan kotoran|Teknisi telah memperbaiki monitor/layar dengan total biaya perbaikan sebesar Rp 43682000 dan telah menyelesaikan masalah tersebut|Monitor/Layar|Gedung Utama|Lantai 11|Zona Utara|Sistem Telekomunikasi Gedung|Fatal|Debu/kotoran|Bunyi abnormal|43682000
Lemari di gedung D lantai 7 zona selatan tidak berfungsi karena sensor error yang disebabkan oleh debu/kotoran, ini sangat mengganggu dan berbahaya|Teknisi telah memperbaiki sensor error pada lemari di gedung D lantai 7 zona selatan dengan total biaya perbaikan Rp 2569000|Lemari/Loker|Gedung D|7|Zona Selatan|Arsitektur|Berat|Debu/kotoran|Sensor error|2569000
Lemari di lantai 7 gedung D zona selatan mengalami kerusakan parah karena debu/kotoran yang menyebabkan sensor error, perlu perbaikan segera|Teknisi telah melakukan perbaikan pada lemari di lantai 7 gedung D zona selatan dengan biaya Rp 2569000 untuk mengatasi sensor error yang disebabkan oleh debu/kotoran|Lemari/Loker|Gedung D|7|Zona Selatan|Arsitektur|Berat|Debu/kotoran|Sensor error|2569000
Lemari di zona selatan gedung D lantai 7 rusak berat karena sensor error yang disebabkan oleh debu/kotoran, ini sangat berbahaya dan memerlukan perbaikan darurat|Teknisi telah melakukan perbaikan pada lemari di zona selatan gedung D lantai 7 dengan total biaya Rp 2569000 untuk mengatasi sensor error yang disebabkan oleh debu/kotoran|Lemari/Loker|Gedung D|7|Zona Selatan|Arsitektur|Berat|Debu/kotoran|Sensor error|2569000
Pintu Kaca Hidrolik macet kadang-kadang karena suhu tidak stabil|Teknisi telah memperbaiki pintu kaca hidrolik yang mengalami suhu tidak stabil dengan biaya perbaikan Rp 354000|Pintu Kaca Hidrolik|Gedung Utama|20|Selatan|Arsitektur|Sedang|Kurang perawatan|Suhu tidak stabil|354000
Pintu Kaca Hidrolik agak berisik dan suhu tidak stabil|Teknisi telah memperbaiki pintu kaca hidrolik yang mengalami suhu tidak stabil dengan biaya perbaikan Rp 354000|Pintu Kaca Hidrolik|Gedung Utama|20|Selatan|Arsitektur|Sedang|Kurang perawatan|Suhu tidak stabil|354000
Pintu Kaca Hidrolik kotor dan suhu tidak stabil sehingga kurang nyaman digunakan|Teknisi telah memperbaiki pintu kaca hidrolik yang mengalami suhu tidak stabil dengan biaya perbaikan Rp 354000|Pintu Kaca Hidrolik|Gedung Utama|20|Selatan|Arsitektur|Sedang|Kurang perawatan|Suhu tidak stabil|354000
Genset Diesel|Genset Diesel Deutz di Gedung D, Lantai 5, Zona Barat telah diperbaiki dengan total biaya perbaikan Rp 2996000 karena aus/abrasi parah akibat usia pakai|Genset Diesel|Gedung D|Lantai 5|Zona Barat|Mechanical|Berat|Usia pakai|Aus/abrasi|Rp 2996000
Genset Diesel|Genset Diesel Deutz di Gedung D, Lantai 5, Zona Barat telah diperbaiki dengan total biaya perbaikan Rp 2996000 karena mengalami kerusakan aus yang cukup parah akibat usia pakai yang sudah lama|Genset Diesel|Gedung D|Lantai 5|Zona Barat|Mechanical|Berat|Usia pakai|Aus/abrasi|Rp 2996000
Genset Diesel|Genset Diesel Deutz di Gedung D, Lantai 5, Zona Barat telah diperbaiki dengan total biaya perbaikan Rp 2996000 karena abrasi yang cukup serius akibat usia pakai yang sudah tidak layak lagi|Genset Diesel|Gedung D|Lantai 5|Zona Barat|Mechanical|Berat|Usia pakai|Aus/abrasi|Rp 2996000
Remote kitchen sink tidak berfungsi karena aus normal, mengganggu rutinitas|Teknisi telah memperbaiki remote kitchen sink dengan biaya perbaikan sebesar Rp 460000|Kitchen sink|Gedung Servis|Lantai 2|Zona Barat|Plumbing|Ringan|Aus normal|Remote tidak berfungsi|460000
Remote kitchen sink sering mati, kemungkinan karena aus normal, agak berisik|Teknisi telah memperbaiki remote kitchen sink dengan biaya perbaikan sebesar Rp 460000|Kitchen sink|Gedung Servis|Lantai 2|Zona Barat|Plumbing|Ringan|Aus normal|Remote tidak berfungsi|460000
Kitchen sink remote tidak berfungsi, mungkin karena aus normal, mengganggu kegiatan|Teknisi telah memperbaiki remote kitchen sink dengan biaya perbaikan sebesar Rp 460000|Kitchen sink|Gedung Servis|Lantai 2|Zona Barat|Plumbing|Ringan|Aus normal|Remote tidak berfungsi|460000
Pintu Besi di Gedung C, Lantai 2, Zona Timur tiba-tiba mati mendadak karena human error|Teknisi telah memperbaiki pintu besi yang mati mendadak di Gedung C, Lantai 2, Zona Timur dengan total biaya perbaikan Rp 389000|Pintu Besi|Gedung C|Lantai 2|Zona Timur|Arsitektur|Ringan|Human error|Mati mendadak|389000
Pintu besi di Gedung C, Lantai 2, Zona Timur mengalami mati mendadak karena kesalahan manusia|Teknisi telah memperbaiki pintu besi yang mengalami mati mendadak di Gedung C, Lantai 2, Zona Timur dengan total biaya perbaikan Rp 389000|Pintu Besi|Gedung C|Lantai 2|Zona Timur|Arsitektur|Ringan|Human error|Mati mendadak|389000
